Symbol,Name,LastPrice,MarketCap,IPOyear,Sector,Industry
CAR,"Avis Budget Group, Inc.",10.02,3156913821,n/a,Consumer Services,Rental/Leasing Companies
AHPA,Avista Healthcare Public Acquisition Corp.,10.14,388275000,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch
AHPAU,Avista Healthcare Public Acquisition Corp.,0.34,0,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch
AHPAW,Avista Healthcare Public Acquisition Corp.,39.41,0,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch
AVT,"Avnet, Inc.",3.95,4649654580,n/a,Consumer Non-Durables,Electronic Components
AWRE,"Aware, Inc.",20.65,85109931.1,1996,Technology,Computer Software: Prepackaged Software
ACLS,"Axcelis Technologies, Inc.",47.75,663805917.3,2000,Technology,Industrial Machinery/Components
AXGN,"AxoGen, Inc.",63.53,1821559599,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
AAXN,"Axon Enterprise, Inc.",4.8,3391323582,n/a,Capital Goods,Ordnance And Accessories
AXON          ,Axovant Sciences Ltd.,3.5,517382755.2,n/a,Health Care,Major Pharmaceuticals
AXSM,"Axsome Therapeutics, Inc.",7.9,89899222,2015,Health Care,Major Pharmaceuticals
AXTI,AXT Inc,0.3058,311562309.3,1998,Technology,Semiconductors
AYTU,"Aytu BioScience, Inc.",2.92,10973042.5,n/a,Health Care,Major Pharmaceuticals
AZRX,"AzurRx BioPharma, Inc.",10.4147,48946193.4,2016,Health Care,Major Pharmaceuticals
BCOM,B Communications Ltd.,21.2,311285437,n/a,Consumer Services,Telecommunications Equipment
RILY,"B. Riley Financial, Inc.",25,545636102.4,n/a,Miscellaneous,Business Services
RILYG,"B. Riley Financial, Inc.",25.5,0,n/a,Miscellaneous,Business Services
RILYH,"B. Riley Financial, Inc.",25.5,0,n/a,Miscellaneous,Business Services
RILYL,"B. Riley Financial, Inc.",25.25,0,n/a,Miscellaneous,Business Services
RILYZ,"B. Riley Financial, Inc.",2.37,0,n/a,Miscellaneous,Business Services
BOSC,B.O.S. Better Online Solutions,264.89,7955352.93,n/a,Technology,Computer Communications Equipment
BIDU,"Baidu, Inc.",99.33,74364270294,2005,Technology,"Computer Software: Programming, Data Processing"
BCPC,Balchem Corporation,23.16,3189263801,n/a,Basic Industries,Major Chemicals
BWINA,"Baldwin & Lyons, Inc.",23.5,348353983.6,n/a,Finance,Property-Casualty Insurers
BWINB,"Baldwin & Lyons, Inc.",2.92,353467988.5,n/a,Finance,Property-Casualty Insurers
BLDP,"Ballard Power Systems, Inc.",62.9,521842091.4,n/a,Energy,Industrial Machinery/Components
BANF,BancFirst Corporation,27.69,2057661224,1993,Finance,Major Banks
BANFP,BancFirst Corporation,14.95,27690000,n/a,Finance,Major Banks
BCTF,"Bancorp 34, Inc.",39.34,50890771.75,n/a,Finance,Savings Institutions
BAND,Bandwidth Inc.,12.1,696958691.2,2017,Technology,Computer Software: Prepackaged Software
BOCH,Bank of Commerce Holdings (CA),81.4,197416364.2,n/a,Finance,Major Banks
BMRC,Bank of Marin Bancorp,51.75,568490925.2,n/a,Finance,Major Banks
BMLP,Bank Of Montreal,20.65,51750000,n/a,Finance,Commercial Banks
BKSC,Bank of South Carolina Corp.,15.09,113392805.1,n/a,Finance,Major Banks
BOTJ,"Bank of the James Financial Group, Inc.",49.61,66070599.24,n/a,Finance,Major Banks
OZRK,Bank of the Ozarks,18.21,6380645267,1997,Finance,Major Banks
BFIN,BankFinancial Corporation,31.15,323028173.3,n/a,Finance,Savings Institutions
BWFG,"Bankwell Financial Group, Inc.",62.37,244022994.6,2014,Finance,Major Banks
BANR,Banner Corporation,61.99,2021289205,n/a,Finance,Major Banks
BZUN,Baozun Inc.,62.64,2375777722,2015,Consumer Services,Catalog/Specialty Distribution
DFVL,Barclays PLC,34.82,4585248,n/a,Finance,Commercial Banks
DFVS,Barclays PLC,75.08,1246556,n/a,Finance,Commercial Banks
DLBL,Barclays PLC,20.99,4346155.96,n/a,Finance,Commercial Banks
DLBS,Barclays PLC,56.75,20384270.58,n/a,Finance,Commercial Banks
DTUL,Barclays PLC,38.71,3917622.75,n/a,Finance,Commercial Banks
DTUS,Barclays PLC,72.41,9917618.13,n/a,Finance,Commercial Banks
DTYL,Barclays PLC,22.86,4981301.13,n/a,Finance,Commercial Banks
DTYS,Barclays PLC,63,65087426.34,n/a,Finance,Commercial Banks
FLAT,Barclays PLC,31.25,2894346,n/a,Finance,Commercial Banks
STPP,Barclays PLC,27.3879,4153125,n/a,Finance,Commercial Banks
TAPR,Barclays PLC,10.47,18086969.16,n/a,Finance,Commercial Banks
BHAC,Barington/Hilco Acquisition Corp.,0.1499,29148898.8,2015,Finance,Business Services
BHACR,Barington/Hilco Acquisition Corp.,10.4,0,2015,Finance,Business Services
BHACU,Barington/Hilco Acquisition Corp.,0.09,0,2015,Finance,Business Services
BHACW,Barington/Hilco Acquisition Corp.,87.91,0,2015,Finance,Business Services
BBSI,"Barrett Business Services, Inc.",28.45,642516432.2,1993,Technology,Professional Services
BSET,"Bassett Furniture Industries, Incorporated",24.54,305988057.4,n/a,Consumer Durables,Home Furnishings
BCML,BayCom Corp,15.8,134293334,2018,Finance,Major Banks
BCBP,"BCB Bancorp, Inc. (NJ)",42.86,247860540.8,2005,Finance,Savings Institutions
BECN,"Beacon Roofing Supply, Inc.",11.7,2918194848,2004,Consumer Services,RETAIL: Building Materials
BBGI,"Beasley Broadcast Group, Inc.",19.11,321776313.3,2000,Consumer Services,Broadcasting
BBBY,Bed Bath & Beyond Inc.,213.43,2676203232,1992,Consumer Services,Home Furnishings
BGNE,"BeiGene, Ltd.",19.85,7912796662,2016,Health Care,Major Pharmaceuticals
BELFA,Bel Fuse Inc.,20.8,238636977.9,n/a,Capital Goods,Electrical Products
BELFB,Bel Fuse Inc.,2.41,250057891.2,n/a,Capital Goods,Electrical Products
BLPH,"Bellerophon Therapeutics, Inc.",8.39,138498301.8,2015,Health Care,Major Pharmaceuticals
BLCM,"Bellicum Pharmaceuticals, Inc.",16.95,359704847.6,2014,Health Care,Major Pharmaceuticals
BNCL,"Beneficial Bancorp, Inc.",33.25,1272391260,n/a,Finance,Savings Institutions
BNFT,"Benefitfocus, Inc.",2.47,1056089559,2013,Technology,Computer Software: Prepackaged Software
BNTC,Benitec Biopharma Limited,0.28,3681208.96,2015,Health Care,Major Pharmaceuticals
BNTCW,Benitec Biopharma Limited,27.9999,0,2015,Health Care,Major Pharmaceuticals
BYSI,"BeyondSpring, Inc.",11.39,628197412.4,2017,Health Care,Major Pharmaceuticals
BGCP,"BGC Partners, Inc.",8.35,3619767309,n/a,Finance,Investment Bankers/Brokers/Service
BGFV,Big 5 Sporting Goods Corporation,9.9,178823249.3,2002,Consumer Services,Other Specialty Stores
BRPA,Big Rock Partners Acquisition Corp.,0.49,89451450,2017,Finance,Business Services
BRPAR,Big Rock Partners Acquisition Corp.,10.5727,0,2017,Finance,Business Services
BRPAU,Big Rock Partners Acquisition Corp.,0.4,0,2017,Finance,Business Services
BRPAW,Big Rock Partners Acquisition Corp.,16.22,0,2017,Finance,Business Services
BILI,Bilibili Inc.,1.5294,681240000,2018,Technology,EDP Services
BASI,"Bioanalytical Systems, Inc.",2.26,12610392.41,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch
ORPN,Bioblast Pharma Ltd.,0.2295,7553808.18,2014,Health Care,Major Pharmaceuticals
BIOC,"Biocept, Inc.",6.14,15654963.6,2014,Health Care,Medical Specialities
BCRX,"BioCryst Pharmaceuticals, Inc.",2.85,606121495.8,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BDSI,"BioDelivery Sciences International, Inc.",13.117,168928942.1,n/a,Health Care,Major Pharmaceuticals
BFRA,Biofrontera AG,305.37,13112592.69,2018,Health Care,Major Pharmaceuticals
BIIB,Biogen Inc.,3.9,64435496165,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BHTG,"BioHiTech Global, Inc.",2.24,56361661.2,n/a,Consumer Services,Other Consumer Services
BKYI,"BIO-key International, Inc.",1.16,26718549.76,n/a,Technology,Computer Communications Equipment
BIOL,"Biolase, Inc.",10.34,23745254.52,n/a,Health Care,Medical/Dental Instruments
BLFS,"BioLife Solutions, Inc.",0.88,156183042.6,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BLRX,BioLineRx Ltd.,91.01,71589506.56,n/a,Health Care,Major Pharmaceuticals
BMRN,BioMarin Pharmaceutical Inc.,3.73,16082678707,1999,Health Care,Major Pharmaceuticals
BMRA,"Biomerica, Inc.",6.4,32271814.53,n/a,Health Care,Medical/Dental Instruments
BVXV,BiondVax Pharmaceuticals Ltd.,1.2,36324883.2,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BVXVW,BiondVax Pharmaceuticals Ltd.,1.66,0,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BPTH,"Bio-Path Holdings, Inc.",2.5,18825654.96,n/a,Health Care,Major Pharmaceuticals
BIOS,"BioScrip, Inc.",43.7,319879787.5,n/a,Health Care,Medical/Nursing Services
BSTC,BioSpecifics Technologies Corp,2.27,315261982.1,n/a,Health Care,Major Pharmaceuticals
BSPM,"Biostar Pharmaceuticals, Inc.",158.8,5986416.76,n/a,Health Care,Major Pharmaceuticals
TECH,Bio-Techne Corp,44,5966729762,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BEAT,"BioTelemetry, Inc.",10.86,1442941676,2008,Health Care,Medical Specialities
BTAI,"BioXcel Therapeutics, Inc.",9.98,169910618.7,2018,Health Care,Major Pharmaceuticals
BCAC,Bison Capital Acquisition Corp.,0.35,24112847.66,2017,Finance,Business Services
BCACR,Bison Capital Acquisition Corp.,10.49,0,2017,Finance,Business Services
BCACU,Bison Capital Acquisition Corp.,0.43,0,2017,Finance,Business Services
BCACW,Bison Capital Acquisition Corp.,56.9,0,2017,Finance,Business Services
BJRI,"BJ&#39;s Restaurants, Inc.",2.35,1182628775,n/a,Consumer Services,Restaurants
BBOX,Black Box Corporation,9.78,35577801.5,n/a,Technology,Computer Communications Equipment
BRAC,Black Ridge Acquisition Corp.,0.35,42627997.98,2017,Finance,Business Services
BRACR,Black Ridge Acquisition Corp.,10.35,0,2017,Finance,Business Services
BRACU,Black Ridge Acquisition Corp.,0.34,0,2017,Finance,Business Services
BRACW,Black Ridge Acquisition Corp.,101.51,0,2017,Finance,Business Services
BLKB,"Blackbaud, Inc.",45.15,4925863703,2004,Technology,Computer Software: Prepackaged Software
HAWK,"Blackhawk Network Holdings, Inc.",42.9,2578832550,2013,Finance,Finance: Consumer Services
BL,"BlackLine, Inc.",6.43,2292674670,2016,Technology,Computer Software: Prepackaged Software
BKCC,BlackRock Capital Investment Corporation,5.66,464391826,2007,n/a,n/a
BLNK,Blink Charging Co.,1.75,122386689.4,n/a,Consumer Durables,Electrical Products
BLNKW,Blink Charging Co.,21.24,0,n/a,Consumer Durables,Electrical Products
BLMN,"Bloomin&#39; Brands, Inc.",39.55,1971717080,2012,Consumer Services,Restaurants
BCOR,"Blucora, Inc.",18.95,1858084154,n/a,Finance,Finance: Consumer Services
BLBD,Blue Bird Corporation,21.575,511643557,2014,Capital Goods,Construction/Ag Equipment/Trucks
BHBK,"Blue Hills Bancorp, Inc.",182.65,579580465.6,2014,Finance,Major Banks
BLUE,"bluebird bio, Inc.",3.55,9154285031,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BKEP,"Blueknight Energy Partners L.P., L.L.C.",6.35,143141119.1,2011,Energy,Natural Gas Distribution
BKEPP,"Blueknight Energy Partners L.P., L.L.C.",68,191507230.7,n/a,Energy,Natural Gas Distribution
BPMC,Blueprint Medicines Corporation,35.13,2980938916,2015,Health Care,Major Pharmaceuticals
ITEQ,BlueStar Israel Technology ETF,21.6,0,n/a,n/a,n/a
BMCH,"BMC Stock Holdings, Inc.",44.02,1452299371,2013,Consumer Services,RETAIL: Building Materials
BOFI,"BofI Holding, Inc.",25.7299,2753582312,2005,Finance,Savings Institutions
BOFIL,"BofI Holding, Inc.",22.82,0,n/a,Finance,Savings Institutions
WIFI,"Boingo Wireless, Inc.",14.9,954243333.5,2011,Consumer Services,Telecommunications Equipment
BOJA,"Bojangles&#39;, Inc.",104.8,546431812.4,2015,Consumer Services,Restaurants
BOKF,BOK Financial Corporation,25.58,6860156124,n/a,Finance,Major Banks
BOKFL,BOK Financial Corporation,3.2367,0,n/a,Finance,Major Banks
BNSO,"Bonso Electronics International, Inc.",2131.98,15871760.48,n/a,Capital Goods,Industrial Machinery/Components
BKNG,Booking Holdings Inc.,5.8787,1.03E+11,n/a,Miscellaneous,Business Services
BRQS,"Borqs Technologies, Inc. ",23.88,184023003.6,2015,Technology,EDP Services
BOMN,Boston Omaha Corporation,17.7,518711258.8,n/a,Finance,Real Estate
BPFH,"Boston Private Financial Holdings, Inc.",24.97,1490685044,n/a,Finance,Major Banks
BPFHP,"Boston Private Financial Holdings, Inc.",12.35,0,n/a,Finance,Major Banks
BPFHW,"Boston Private Financial Holdings, Inc.",49.22,0,n/a,Finance,Major Banks
EPAY,"Bottomline Technologies, Inc.",6.06,2009489780,1999,Technology,Computer Software: Prepackaged Software
BOXL,Boxlight Corporation,4.71,58468079.88,2017,Miscellaneous,Industrial Machinery/Components
BCLI,Brainstorm Cell Therapeutics Inc.,99.99,90014345.46,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BVNSC,Brandes Investment Trust,37.55,0,n/a,n/a,n/a
BDGE,"Bridge Bancorp, Inc.",1.21,743166056.2,n/a,Finance,Major Banks
BLIN          ,"Bridgeline Digital, Inc.",12.84,5131882.25,n/a,Technology,Computer Software: Prepackaged Software
BWB,"Bridgewater Bancshares, Inc.",14.65,386077922.2,2018,Finance,Major Banks
BRID,Bridgford Foods Corporation,10.35,132975588.8,n/a,Consumer Non-Durables,Specialty Foods
BCOV,Brightcove Inc.,46.7,365916032.1,2012,Technology,EDP Services
BHF,"Brighthouse Financial, Inc.",264.68,5593404050,n/a,Finance,Life Insurance
AVGO,Broadcom Inc.,2.15,1.09E+11,2009,Technology,Semiconductors
BVSN,"BroadVision, Inc.",2.07,10743074.85,1996,Technology,Computer Software: Prepackaged Software
BYFC,Broadway Financial Corporation,2.4625,56756911.86,n/a,Finance,Savings Institutions
BWEN,"Broadwind Energy, Inc.",19.83,37865909.29,n/a,Capital Goods,Metal Fabrications
BPY,Brookfield Property Partners L.P.,18.9,5045620732,n/a,Finance,Real Estate
BRKL,"Brookline Bancorp, Inc.",31.92,1517983683,n/a,Finance,Savings Institutions
BRKS,"Brooks Automation, Inc.",31.34,2251632204,1995,Technology,Industrial Machinery/Components
BRKR,Bruker Corporation,48.3,4891616242,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BMTC,Bryn Mawr Bank Corporation,33.7,977532880.8,n/a,Finance,Major Banks
BLMT,"BSB Bancorp, Inc.",3.15,328324642.7,2011,Finance,Major Banks
BSQR,BSQUARE Corporation,19.8,39976234.2,1999,Miscellaneous,Business Services
BLDR,"Builders FirstSource, Inc.",24.55,2269534014,2005,Consumer Services,RETAIL: Building Materials
BFST,"Business First Bancshares, Inc.",61.25,253010606.1,n/a,Finance,Major Banks
CFFI,C&F Financial Corporation,87.99,214576757.5,n/a,Finance,Major Banks
CHRW,"C.H. Robinson Worldwide, Inc.",36.33,12251608110,1997,Transportation,Oil Refining/Marketing
CA,CA Inc.,116.81,15135703821,n/a,Technology,Computer Software: Prepackaged Software
CCMP,Cabot Microelectronics Corporation,44.08,2999983338,2000,Technology,Semiconductors
CDNS,"Cadence Design Systems, Inc.",12.05,12426416480,n/a,Technology,Computer Software: Prepackaged Software
CDZI,"Cadiz, Inc.",12,296182613.5,n/a,Public Utilities,Water Supply
CZR,Caesars Entertainment Corporation,16.85,8371038828,2012,Consumer Services,Hotels/Resorts
CSTE,Caesarstone Ltd.,1.39,578774921,2012,Capital Goods,Building Materials
PRSS,CafePress Inc.,3.8,23610802.71,2012,Consumer Services,Other Specialty Stores
CLBS,"Caladrius Biosciences, Inc.",12.62,36365441.4,n/a,Health Care,Hospital/Nursing Management
CHY,Calamos Convertible and High Income Fund,11.78,921368443.7,2003,n/a,n/a
CHI,Calamos Convertible Opportunities and Income Fund,21.96,833512206.1,2002,n/a,n/a
CCD,Calamos Dynamic Convertible & Income Fund,9.16,535487836.3,n/a,n/a,n/a
CHW,Calamos Global Dynamic Income Fund,14.04,540860902,2007,n/a,n/a
CGO,Calamos Global Total Return Fund,12.86,119192594,2005,n/a,n/a
CSQ,Calamos Strategic Total Return Fund,21.7,1987050040,2004,n/a,n/a
CAMP,CalAmp Corp.,84,776860000,1983,Technology,Radio And Television Broadcasting And Communications Equipment
CVGW,"Calavo Growers, Inc.",5.15,1478400000,n/a,Consumer Non-Durables,Farming/Seeds/Milling
CALA,"Calithera Biosciences, Inc.",48.5,184600132.9,2014,Health Care,Major Pharmaceuticals
CALM,"Cal-Maine Foods, Inc.",8.25,2358666114,1996,Consumer Non-Durables,Farming/Seeds/Milling
CLMT,"Calumet Specialty Products Partners, L.P.",99.99,635918819.3,2006,Energy,Integrated oil Companies
CRUSC,Calvert Management Series,17.94,99990000,n/a,n/a,n/a
CLXT,"Calyxt, Inc.",10.16,502692900.8,2017,Basic Industries,Agricultural Chemicals
ABCD,"Cambium Learning Group, Inc.",86.11,478713353,n/a,Consumer Services,Publishing
CATC,Cambridge Bancorp,46.58,353039375.2,n/a,Finance,Major Banks
CAC,Camden National Corporation,8.35,725092367.7,n/a,Finance,Major Banks
CAMT,Camtek Ltd.,12.24,300616691.7,2000,Capital Goods,Electronic Components
CSIQ,Canadian Solar Inc.,0.9811,717040803.6,2006,Technology,Semiconductors
CGIX,"Cancer Genetics, Inc.",16.05,27222088.21,n/a,Health Care,Medical Specialities
CPHC,Canterbury Park Holding Corporation,96.7,71607749.1,n/a,Consumer Services,Services-Misc. Amusement & Recreation
CPLA,Capella Education Company,23.69,1128066228,2006,Consumer Services,Other Consumer Services
CCBG,Capital City Bank Group,3.095,403773923.5,n/a,Finance,Major Banks
CPLP,Capital Product Partners L.P.,17.95,393828511.7,2007,Transportation,Marine Transportation
CSWC,Capital Southwest Corporation,26.473,290555591,n/a,Consumer Non-Durables,Textiles
CSWCL,Capital Southwest Corporation,8.4,0,n/a,Consumer Non-Durables,Textiles
CPTA,Capitala Finance Corp.,24.49,134242281.6,2013,n/a,n/a
CPTAG,Capitala Finance Corp.,24.9016,0,n/a,n/a,n/a
CPTAL,Capitala Finance Corp.,13.5,0,n/a,n/a,n/a
CFFN,"Capitol Federal Financial, Inc.",1.28,1866438923,n/a,Finance,Savings Institutions
CAPR,"Capricor Therapeutics, Inc.",20.25,37260867.84,n/a,Health Care,Major Pharmaceuticals
CSTR,"CapStar Financial Holdings, Inc.",1.81,238808614.5,2016,Finance,Major Banks
CPST,Capstone Turbine Corporation,15.91,97886541.22,2000,Energy,Industrial Machinery/Components
CARA,"Cara Therapeutics, Inc.",26.31,538947590.7,2014,Health Care,Major Pharmaceuticals
CBLK,"Carbon Black, Inc.",38.75,1731859460,2018,Technology,Computer Software: Prepackaged Software
CARB,"Carbonite, Inc.",29.56,1107576448,2011,Technology,EDP Services
CSII,"Cardiovascular Systems, Inc.",21.85,983112539.8,1981,Health Care,Medical/Dental Instruments
CDLX,"Cardlytics, Inc.",26.27,442771175,2018,Technology,"Computer Software: Programming, Data Processing"
CATM,Cardtronics plc,15.24,1206427762,2007,Miscellaneous,Business Services
CDNA,"CareDx, Inc.",16.17,537715236.5,2014,Health Care,Medical Specialities
CECO,Career Education Corporation,16.64,1125609886,1998,Consumer Services,Other Consumer Services
CTRE,"CareTrust REIT, Inc.",34.27,1266933458,n/a,Consumer Services,Real Estate Investment Trusts
CARG,"CarGurus, Inc.",43.29,3698991943,2017,Technology,EDP Services
CARO,Carolina Financial Corporation,8.11,911667226.9,n/a,Finance,Major Banks
CART,"Carolina Trust BancShares, Inc.",26.67,58043164.57,n/a,Finance,Major Banks
CRZO,"Carrizo Oil & Gas, Inc.",13.15,2188739078,1997,Energy,Oil & Gas Production
TAST,"Carrols Restaurant Group, Inc.",5.25,480486574.5,2006,Consumer Services,Restaurants
CARV,"Carver Bancorp, Inc.",1.64,19404456.75,n/a,Finance,Savings Institutions
CASM,"CAS Medical Systems, Inc.",20.21,47083863.72,n/a,Health Care,Medical/Dental Instruments
CASA,"Casa Systems, Inc.",23.61,1666436771,2017,Technology,Radio And Television Broadcasting And Communications Equipment
